NO_OF_FRAMES	8444
NO_OF_CAMERAS	8
NO_OF_MARKERS	1
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-10, 12:21:36.594	1963.39651480
DATA_INCLUDED	3D
MARKER_NAMES	marker
Frame	Time	marker X	marker Y	marker Z	
5430	36.19333	510.241	57.255	73.144
5431	36.20000	510.259	57.143	73.139
5432	36.20667	510.215	57.005	73.125
5433	36.21333	510.335	57.018	72.948
5434	36.22000	510.342	56.957	72.890
5435	36.22667	510.370	56.974	72.874
5436	36.23333	510.353	56.966	72.807
5437	36.24000	510.371	56.942	72.771
5438	36.24667	510.374	56.897	72.742
5439	36.25333	510.352	56.835	72.714
5440	36.26000	510.433	56.802	72.713
5441	36.26667	510.401	56.703	72.657
5442	36.27333	510.440	56.606	72.669
5443	36.28000	510.319	56.482	72.640
5444	36.28667	510.318	56.360	72.602
5445	36.29333	510.329	56.270	72.562
5446	36.30000	510.315	56.201	72.502
5447	36.30667	510.217	56.112	72.384
5448	36.31333	510.263	56.094	72.316
5449	36.32000	510.211	56.034	72.256
5450	36.32667	510.174	56.042	72.190
5451	36.33333	510.175	56.030	72.114
5452	36.34000	510.154	55.998	72.053
5453	36.34667	510.117	55.943	71.943
5454	36.35333	510.051	55.954	71.883
5455	36.36000	510.053	55.895	71.779
5456	36.36667	509.973	55.861	71.667
5457	36.37333	509.931	55.853	71.568
5458	36.38000	509.866	55.760	71.473
5459	36.38667	509.852	55.722	71.382
5460	36.39333	509.810	55.693	71.293
5461	36.40000	509.785	55.669	71.192
5462	36.40667	509.818	55.617	71.223
5463	36.41333	509.750	55.574	71.127
5464	36.42000	509.739	55.573	71.120
5465	36.42667	509.739	55.520	71.062
5466	36.43333	509.694	55.502	70.963
5467	36.44000	509.709	55.520	70.745
5468	36.44667	509.711	55.538	70.582
5469	36.45333	509.740	55.510	70.448
5470	36.46000	509.687	55.508	70.232
5471	36.46667	509.678	55.495	70.068
5472	36.47333	509.728	55.487	69.915
5473	36.48000	509.708	55.427	69.775
5474	36.48667	509.683	55.412	69.637
5475	36.49333	509.679	55.451	69.404
5476	36.50000	509.680	55.406	69.301
5477	36.50667	509.607	55.403	69.153
5478	36.51333	509.618	55.393	69.069
5479	36.52000	509.655	55.388	68.947
5480	36.52667	509.643	55.373	68.895
5481	36.53333	509.732	55.406	68.787
5482	36.54000	509.819	55.408	68.730
5483	36.54667	509.944	55.434	68.682
5484	36.55333	510.062	55.442	68.585
5485	36.56000	510.188	55.422	68.487
5486	36.56667	510.387	55.409	68.456
5487	36.57333	510.518	55.446	68.341
5488	36.58000	510.627	55.387	68.229
5489	36.58667	510.762	55.334	68.191
5490	36.59333	510.778	55.261	68.006
5491	36.60000	510.812	55.246	67.916
5492	36.60667	510.913	55.242	67.825
5493	36.61333	510.848	55.228	67.738
5494	36.62000	510.782	55.214	67.635
5495	36.62667	510.814	55.253	67.639
5496	36.63333	510.774	55.243	67.609
5497	36.64000	510.749	55.262	67.590
5498	36.64667	510.767	55.238	67.437
5499	36.65333	510.686	55.233	67.482
5500	36.66000	510.785	55.186	67.334
5501	36.66667	510.746	55.135	67.273
5502	36.67333	510.778	55.138	67.201
5503	36.68000	510.835	55.125	67.162
5504	36.68667	510.880	55.136	67.096
5505	36.69333	510.945	55.133	67.077
5506	36.70000	510.901	55.139	67.100
5507	36.70667	510.977	55.094	67.097
5508	36.71333	511.030	55.086	67.094
5509	36.72000	511.090	55.075	67.099
5510	36.72667	511.203	55.077	67.034
5511	36.73333	511.381	55.084	67.031
5512	36.74000	511.554	55.049	67.049
5513	36.74667	511.688	55.059	67.057
5514	36.75333	511.983	55.146	67.096
5515	36.76000	512.294	55.153	67.117
5516	36.76667	512.600	55.240	67.178
5517	36.77333	513.038	55.340	67.203
5518	36.78000	513.411	55.412	67.264
5519	36.78667	513.758	55.506	67.316
5520	36.79333	514.195	55.549	67.308
5521	36.80000	514.804	55.588	67.309
5522	36.80667	515.376	55.686	67.382
5523	36.81333	515.810	55.649	67.266
5524	36.82000	516.438	55.708	67.373
5525	36.82667	516.962	55.719	67.333
5526	36.83333	518.027	55.941	67.634
5527	36.84000	518.741	56.020	67.749
5528	36.84667	519.754	56.041	68.005
5529	36.85333	520.750	56.103	67.914
5530	36.86000	521.739	56.095	67.867
5531	36.86667	522.906	56.143	67.896
5532	36.87333	524.345	56.276	68.063
5533	36.88000	525.623	56.258	68.205
5534	36.88667	526.999	56.225	68.341
5535	36.89333	528.430	56.168	68.642
5536	36.90000	530.398	56.562	68.963
5537	36.90667	532.029	56.527	68.969
5538	36.91333	533.982	56.658	68.928
5539	36.92000	535.883	56.932	69.088
5540	36.92667	537.704	56.910	69.201
5541	36.93333	540.251	57.111	69.290
5542	36.94000	542.804	57.238	69.223
5543	36.94667	545.196	57.498	69.438
5544	36.95333	547.850	57.904	69.506
5545	36.96000	550.757	58.160	69.500
5546	36.96667	553.642	58.463	69.802
5547	36.97333	556.821	58.825	70.049
5548	36.98000	560.422	59.557	70.351
5549	36.98667	563.538	60.230	70.650
5550	36.99333	567.105	60.951	70.656
5551	37.00000	570.592	61.550	70.864
5552	37.00667	574.395	62.015	71.091
5553	37.01333	578.320	62.674	71.183
5554	37.02000	582.079	63.292	71.380
5555	37.02667	586.358	64.056	71.537
5556	37.03333	590.391	64.718	71.717
5557	37.04000	594.728	65.453	71.921
5558	37.04667	599.076	65.966	72.111
5559	37.05333	603.651	66.680	72.334
5560	37.06000	608.050	67.308	72.441
5561	37.06667	612.589	67.883	72.797
5562	37.07333	617.453	68.397	72.686
5563	37.08000	622.242	69.096	73.129
5564	37.08667	627.062	69.725	73.282
5565	37.09333	632.182	70.335	73.681
5566	37.10000	637.292	71.002	73.998
5567	37.10667	642.364	71.913	74.066
5568	37.11333	647.600	72.498	74.407
5569	37.12000	652.909	72.992	74.793
5570	37.12667	658.315	73.898	74.766
5571	37.13333	663.686	74.567	75.182
5572	37.14000	669.005	74.932	75.397
5573	37.14667	674.664	75.742	75.581
5574	37.15333	680.160	76.284	75.601
5575	37.16000	685.834	76.877	75.884
5576	37.16667	691.443	77.444	76.143
5577	37.17333	697.285	78.135	76.024
5578	37.18000	702.957	78.771	76.114
5579	37.18667	708.699	79.385	76.264
5580	37.19333	714.630	79.790	76.269
5581	37.20000	720.505	80.719	76.184
5582	37.20667	726.441	81.084	75.994
5583	37.21333	732.344	81.703	75.955
5584	37.22000	738.219	82.370	75.795
5585	37.22667	744.402	82.813	75.902
5586	37.23333	750.298	83.251	75.772
5587	37.24000	756.338	83.675	75.657
5588	37.24667	762.235	84.345	75.581
5589	37.25333	768.318	84.615	75.595
5590	37.26000	774.470	85.275	75.436
5591	37.26667	780.622	85.684	75.172
5592	37.27333	786.672	86.304	75.308
5593	37.28000	792.740	86.641	75.151
5594	37.28667	798.841	87.334	74.936
5595	37.29333	804.900	87.641	74.773
5596	37.30000	811.117	88.199	74.704
5597	37.30667	817.174	88.753	74.418
5598	37.31333	823.110	89.156	74.039
5599	37.32000	829.255	89.369	73.941
5600	37.32667	835.297	89.989	73.438
5601	37.33333	841.241	90.141	73.125
5602	37.34000	847.108	90.483	72.659
5603	37.34667	853.016	90.621	72.342
5604	37.35333	858.923	91.041	71.831
5605	37.36000	864.852	91.089	71.436
5606	37.36667	870.645	91.395	71.101
5607	37.37333	876.627	91.581	70.716
5608	37.38000	882.244	91.739	70.353
5609	37.38667	888.202	91.935	70.071
5610	37.39333	894.026	92.173	69.786
5611	37.40000	899.798	92.472	69.436
5612	37.40667	905.700	92.638	69.182
5613	37.41333	911.289	92.814	68.804
5614	37.42000	916.990	92.922	68.374
5615	37.42667	922.598	93.127	67.899
5616	37.43333	928.364	93.147	67.642
5617	37.44000	933.933	93.323	67.294
5618	37.44667	939.361	93.400	66.932
5619	37.45333	944.903	93.389	66.495
5620	37.46000	950.335	93.684	66.239
5621	37.46667	955.823	93.589	65.924
5622	37.47333	961.106	93.935	65.548
5623	37.48000	966.513	93.924	65.176
5624	37.48667	971.775	94.325	65.014
5625	37.49333	977.071	94.398	64.587
5626	37.50000	982.205	94.625	64.308
5627	37.50667	987.528	94.805	64.148
5628	37.51333	992.555	95.014	63.925
5629	37.52000	997.431	94.986	63.761
5630	37.52667	1002.273	95.084	63.368
5631	37.53333	1007.239	95.150	63.233
5632	37.54000	1011.960	95.113	63.076
5633	37.54667	1016.487	95.156	62.891
5634	37.55333	1020.982	95.002	62.621
5635	37.56000	1025.373	95.070	62.433
5636	37.56667	1029.807	94.982	62.201
5637	37.57333	1033.997	95.034	61.840
5638	37.58000	1038.193	95.022	61.623
5639	37.58667	1042.114	94.968	61.286
5640	37.59333	1046.197	95.092	61.001
5641	37.60000	1050.314	95.233	60.771
5642	37.60667	1054.120	95.527	60.551
5643	37.61333	1057.990	95.589	60.235
5644	37.62000	1061.739	95.803	59.725
5645	37.62667	1065.128	96.002	59.427
5646	37.63333	1068.741	96.089	58.961
5647	37.64000	1072.139	96.389	58.521
5648	37.64667	1075.127	96.547	58.216
5649	37.65333	1078.220	96.496	57.762
5650	37.66000	1081.135	96.579	57.234
5651	37.66667	1083.754	96.723	56.935
5652	37.67333	1086.322	96.605	56.465
5653	37.68000	1088.786	96.608	56.283
5654	37.68667	1091.162	96.697	55.949
5655	37.69333	1093.333	96.870	55.893
5656	37.70000	1095.610	96.865	55.824
5657	37.70667	1097.897	97.081	56.023
5658	37.71333	1099.872	97.310	56.121
5659	37.72000	1101.782	97.678	56.087
5660	37.72667	1103.644	98.042	55.990
5661	37.73333	1105.395	98.398	56.121
5662	37.74000	1106.967	98.574	56.108
5663	37.74667	1108.678	98.946	56.019
5664	37.75333	1110.097	99.109	56.045
5665	37.76000	1111.482	99.241	55.843
5666	37.76667	1112.663	99.358	55.868
5667	37.77333	1113.871	99.428	55.643
5668	37.78000	1114.825	99.434	55.659
5669	37.78667	1115.902	99.524	55.739
5670	37.79333	1116.716	99.657	55.905
5671	37.80000	1117.566	99.698	56.169
5672	37.80667	1118.616	99.888	56.531
5673	37.81333	1119.441	100.021	56.828
5674	37.82000	1120.103	100.095	57.072
5675	37.82667	1120.923	100.229	57.271
5676	37.83333	1121.815	100.356	57.542
5677	37.84000	1122.502	100.531	57.696
5678	37.84667	1122.988	100.605	57.805
5679	37.85333	1123.886	100.848	58.108
5680	37.86000	1124.531	100.934	58.140
5681	37.86667	1125.036	100.956	58.118
5682	37.87333	1125.523	100.972	57.972
5683	37.88000	1126.193	101.052	58.039
5684	37.88667	1126.764	101.125	58.043
5685	37.89333	1127.233	101.246	58.098
5686	37.90000	1127.689	101.317	58.237
5687	37.90667	1128.170	101.424	58.372
5688	37.91333	1128.682	101.551	58.541
5689	37.92000	1129.258	101.741	58.713
5690	37.92667	1129.822	101.908	58.916
5691	37.93333	1130.262	102.099	58.890
5692	37.94000	1130.650	102.254	59.039
5693	37.94667	1131.029	102.433	59.107
5694	37.95333	1131.594	102.546	59.238
5695	37.96000	1131.973	102.628	59.178
5696	37.96667	1132.304	102.736	59.237
5697	37.97333	1132.640	102.762	59.198
5698	37.98000	1132.873	102.807	59.244
5699	37.98667	1133.076	102.855	59.283
5700	37.99333	1133.322	102.860	59.348
5701	38.00000	1133.528	102.872	59.420
5702	38.00667	1133.701	102.897	59.539
5703	38.01333	1133.904	102.966	59.655
5704	38.02000	1134.087	103.005	59.787
5705	38.02667	1134.257	103.008	59.903
5706	38.03333	1134.394	103.016	60.021
5707	38.04000	1134.552	103.079	60.168
5708	38.04667	1134.810	103.186	60.472
5709	38.05333	1134.949	103.127	60.618
5710	38.06000	1135.055	103.110	60.737
5711	38.06667	1135.111	103.003	60.858
5712	38.07333	1135.254	102.955	60.975
5713	38.08000	1135.315	102.881	61.018
5714	38.08667	1135.348	102.776	61.141
5715	38.09333	1135.427	102.672	61.155
5716	38.10000	1135.463	102.600	61.210
5717	38.10667	1135.447	102.487	61.240
5718	38.11333	1135.496	102.379	61.265
5719	38.12000	1135.453	102.175	61.359
5720	38.12667	1135.407	102.112	61.395
5721	38.13333	1135.419	101.999	61.461
5722	38.14000	1135.360	101.937	61.466
5723	38.14667	1135.313	101.923	61.534
5724	38.15333	1135.289	101.828	61.585
5725	38.16000	1135.245	101.782	61.591
5726	38.16667	1135.181	101.754	61.601
5727	38.17333	1135.147	101.700	61.652
5728	38.18000	1135.153	101.660	61.655
5729	38.18667	1135.095	101.603	61.573
5730	38.19333	1134.979	101.531	61.441
5731	38.20000	1134.891	101.469	61.305
5732	38.20667	1134.848	101.412	61.184
5733	38.21333	1134.753	101.322	61.042
5734	38.22000	1134.749	101.323	60.943
5735	38.22667	1134.689	101.262	60.881
5736	38.23333	1134.581	101.195	60.789
5737	38.24000	1134.525	101.177	60.692
5738	38.24667	1134.448	101.098	60.609
5739	38.25333	1134.396	101.091	60.515
5740	38.26000	1134.371	101.023	60.456
5741	38.26667	1134.292	101.014	60.294
5742	38.27333	1134.238	100.969	60.172
5743	38.28000	1134.212	100.932	60.046
5744	38.28667	1134.100	100.840	59.907
5745	38.29333	1134.027	100.760	59.756
5746	38.30000	1133.964	100.720	59.595
5747	38.30667	1133.809	100.519	59.460
5748	38.31333	1133.685	100.411	59.312
5749	38.32000	1133.531	100.286	59.178
5750	38.32667	1133.408	100.180	59.025
5751	38.33333	1133.343	100.116	58.962
5752	38.34000	1133.240	100.056	58.884
5753	38.34667	1133.160	99.976	58.796
5754	38.35333	1133.106	99.913	58.761
5755	38.36000	1133.060	99.884	58.728
5756	38.36667	1133.017	99.873	58.725
5757	38.37333	1132.975	99.826	58.691
5758	38.38000	1132.897	99.840	58.703
5759	38.38667	1132.889	99.803	58.711
5760	38.39333	1132.824	99.787	58.687
5761	38.40000	1132.786	99.742	58.759
5762	38.40667	1132.737	99.672	58.818
5763	38.41333	1132.699	99.656	58.890
5764	38.42000	1132.580	99.607	58.960
5765	38.42667	1132.526	99.561	59.015
5766	38.43333	1132.479	99.490	59.050
5767	38.44000	1132.419	99.470	59.060
5768	38.44667	1132.357	99.444	59.078
5769	38.45333	1132.259	99.464	59.051
5770	38.46000	1132.198	99.450	59.041
5771	38.46667	1132.107	99.417	59.041
5772	38.47333	1132.025	99.387	59.030
5773	38.48000	1132.007	99.310	59.022
5774	38.48667	1131.916	99.235	58.970
5775	38.49333	1131.820	99.150	58.964
5776	38.50000	1131.743	98.962	59.002
5777	38.50667	1131.643	98.828	59.048
5778	38.51333	1131.505	98.628	59.119
5779	38.52000	1131.375	98.376	59.146
5780	38.52667	1131.248	98.238	59.104
5781	38.53333	1131.199	98.118	59.169
5782	38.54000	1131.106	97.970	59.174
5783	38.54667	1131.078	97.836	59.142
5784	38.55333	1131.083	97.698	59.166
5785	38.56000	1131.084	97.617	59.241
5786	38.56667	1131.054	97.476	59.364
5787	38.57333	1131.082	97.381	59.472
5788	38.58000	1131.123	97.312	59.642
5789	38.58667	1131.127	97.236	59.806
5790	38.59333	1131.141	97.161	59.899
5791	38.60000	1131.130	97.083	60.043
5792	38.60667	1131.068	96.988	60.165
5793	38.61333	1131.140	96.963	60.380
5794	38.62000	1131.090	96.886	60.472
5795	38.62667	1130.973	96.807	60.598
5796	38.63333	1130.918	96.783	60.749
5797	38.64000	1130.931	96.789	60.839
5798	38.64667	1130.918	96.756	60.976
5799	38.65333	1130.889	96.837	61.108
5800	38.66000	1130.860	96.879	61.204
5801	38.66667	1130.839	96.993	61.311
5802	38.67333	1130.869	97.101	61.437
5803	38.68000	1130.881	97.205	61.538
5804	38.68667	1130.944	97.318	61.618
5805	38.69333	1131.010	97.403	61.708
5806	38.70000	1131.051	97.477	61.802
5807	38.70667	1131.063	97.583	61.883
5808	38.71333	1131.176	97.681	61.950
5809	38.72000	1131.273	97.858	62.029
5810	38.72667	1131.404	97.992	62.089
5811	38.73333	1131.671	98.151	62.127
5812	38.74000	1131.928	98.322	62.191
5813	38.74667	1132.143	98.494	62.302
5814	38.75333	1132.352	98.750	62.337
5815	38.76000	1132.583	98.969	62.355
5816	38.76667	1132.792	99.282	62.441
5817	38.77333	1132.912	99.465	62.514
5818	38.78000	1133.049	99.691	62.584
5819	38.78667	1133.170	99.908	62.700
5820	38.79333	1133.241	100.072	62.781
5821	38.80000	1133.320	100.237	62.863
5822	38.80667	1133.414	100.391	62.865
5823	38.81333	1133.520	100.546	62.895
5824	38.82000	1133.645	100.682	62.910
5825	38.82667	1133.767	100.832	62.856
5826	38.83333	1133.906	101.075	62.870
5827	38.84000	1134.073	101.319	62.841
5828	38.84667	1134.346	101.570	62.856
5829	38.85333	1134.429	101.768	62.755
5830	38.86000	1134.789	102.154	62.870
5831	38.86667	1134.961	102.453	62.946
5832	38.87333	1135.209	102.649	62.978
5833	38.88000	1135.454	102.854	63.198
5834	38.88667	1135.635	103.045	63.358
5835	38.89333	1135.775	103.271	63.552
5836	38.90000	1135.890	103.431	63.742
5837	38.90667	1136.003	103.567	63.853
5838	38.91333	1136.140	103.750	63.995
5839	38.92000	1136.338	103.930	64.086
5840	38.92667	1136.415	103.964	64.101
5841	38.93333	1136.493	103.996	64.175
5842	38.94000	1136.550	104.021	64.219
5843	38.94667	1136.670	104.072	64.257
5844	38.95333	1136.762	104.099	64.357
5845	38.96000	1136.907	104.145	64.401
5846	38.96667	1137.044	104.142	64.478
5847	38.97333	1137.222	104.135	64.568
5848	38.98000	1137.413	104.181	64.621
5849	38.98667	1137.626	104.216	64.644
5850	38.99333	1137.856	104.247	64.636
5851	39.00000	1138.086	104.380	64.724
5852	39.00667	1138.277	104.394	64.679
5853	39.01333	1138.495	104.475	64.764
5854	39.02000	1138.616	104.395	64.942
5855	39.02667	1138.794	104.227	65.066
5856	39.03333	1139.010	104.107	65.148
5857	39.04000	1139.253	103.963	65.216
5858	39.04667	1139.580	103.808	65.247
5859	39.05333	1139.927	103.560	65.292
5860	39.06000	1140.318	103.339	65.340
5861	39.06667	1140.638	103.204	65.499
5862	39.07333	1140.875	103.152	65.610
5863	39.08000	1141.157	103.140	65.722
5864	39.08667	1141.376	103.160	65.895
5865	39.09333	1141.582	103.153	66.000
5866	39.10000	1141.853	103.171	66.135
5867	39.10667	1142.141	103.200	66.235
5868	39.11333	1142.257	103.289	66.251
5869	39.12000	1142.432	103.454	66.321
5870	39.12667	1142.524	103.577	66.298
5871	39.13333	1142.680	103.725	66.341
5872	39.14000	1142.885	103.800	66.386
5873	39.14667	1143.164	103.943	66.386
5874	39.15333	1143.595	104.067	66.241
5875	39.16000	1144.025	104.216	66.077
5876	39.16667	1144.464	104.398	65.842
5877	39.17333	1144.838	104.552	65.623
5878	39.18000	1145.078	104.623	65.475
5879	39.18667	1145.239	104.715	65.446
5880	39.19333	1145.395	104.844	65.445
5881	39.20000	1145.465	104.917	65.627
5882	39.20667	1145.753	105.002	65.764
5883	39.21333	1145.916	105.145	65.910
5884	39.22000	1145.915	105.363	65.900
5885	39.22667	1145.923	105.656	65.844
5886	39.23333	1146.017	105.889	65.767
5887	39.24000	1146.133	106.031	65.763
5888	39.24667	1146.205	106.076	65.845
5889	39.25333	1146.304	106.162	65.864
5890	39.26000	1146.440	106.185	65.963
5891	39.26667	1146.556	106.182	65.951
5892	39.27333	1146.684	106.148	66.015
5893	39.28000	1146.846	106.123	66.120
5894	39.28667	1146.979	106.123	66.077
5895	39.29333	1147.115	106.178	66.135
5896	39.30000	1147.260	106.218	66.168
5897	39.30667	1147.397	106.251	66.149
5898	39.31333	1147.480	106.290	66.101
5899	39.32000	1147.615	106.444	66.082
5900	39.32667	1147.727	106.563	65.992
5901	39.33333	1147.875	106.681	65.926
5902	39.34000	1148.074	106.881	65.885
5903	39.34667	1148.240	106.925	65.868
5904	39.35333	1148.333	106.985	65.787
5905	39.36000	1148.497	107.047	65.759
5906	39.36667	1148.560	107.111	65.656
5907	39.37333	1148.611	107.164	65.639
5908	39.38000	1148.652	107.276	65.601
5909	39.38667	1148.658	107.289	65.623
5910	39.39333	1148.657	107.338	65.626
5911	39.40000	1148.707	107.501	65.609
5912	39.40667	1148.686	107.563	65.558
5913	39.41333	1148.728	107.666	65.563
5914	39.42000	1148.808	107.869	65.559
5915	39.42667	1148.863	108.006	65.568
5916	39.43333	1148.890	108.124	65.539
5917	39.44000	1148.951	108.264	65.525
5918	39.44667	1148.987	108.351	65.472
5919	39.45333	1149.021	108.495	65.417
5920	39.46000	1149.061	108.591	65.355
5921	39.46667	1149.085	108.735	65.278
5922	39.47333	1149.071	108.865	65.204
5923	39.48000	1149.074	108.980	65.172
5924	39.48667	1149.104	109.163	65.217
5925	39.49333	1149.114	109.344	65.216
5926	39.50000	1149.101	109.538	65.191
5927	39.50667	1149.089	109.741	65.306
5928	39.51333	1149.041	109.991	65.366
5929	39.52000	1149.041	110.281	65.417
5930	39.52667	1148.989	110.597	65.429
5931	39.53333	1149.002	110.844	65.405
5932	39.54000	1149.080	111.103	65.352
5933	39.54667	1149.200	111.495	65.316
5934	39.55333	1149.377	111.839	65.375
