NO_OF_FRAMES	9217
NO_OF_CAMERAS	8
NO_OF_MARKERS	3
FREQUENCY	150
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-01-16, 10:54:23.294	2216.09629770
DATA_INCLUDED	3D
MARKER_NAMES	marker1		
Frame	Time	marker1 X	marker1 Y	marker1 Z	 X	 Y	 Z	 X	 Y	 Z	
5500	36.66000	1005.141	222.348	195.118	0.000	0.000	0.000	0.000	0.000	0.000
5501	36.66667	1002.396	220.918	194.693	0.000	0.000	0.000	0.000	0.000	0.000
5502	36.67333	999.618	219.375	194.465	0.000	0.000	0.000	0.000	0.000	0.000
5503	36.68000	996.916	217.868	194.306	0.000	0.000	0.000	0.000	0.000	0.000
5504	36.68667	994.089	216.341	194.333	0.000	0.000	0.000	0.000	0.000	0.000
5505	36.69333	991.247	214.827	194.321	0.000	0.000	0.000	0.000	0.000	0.000
5506	36.70000	988.382	213.396	194.460	0.000	0.000	0.000	0.000	0.000	0.000
5507	36.70667	985.580	211.767	194.627	0.000	0.000	0.000	0.000	0.000	0.000
5508	36.71333	982.745	210.326	194.955	0.000	0.000	0.000	0.000	0.000	0.000
5509	36.72000	979.987	208.852	195.271	0.000	0.000	0.000	0.000	0.000	0.000
5510	36.72667	977.190	207.326	195.615	0.000	0.000	0.000	0.000	0.000	0.000
5511	36.73333	974.538	206.123	196.101	0.000	0.000	0.000	0.000	0.000	0.000
5512	36.74000	971.724	204.681	196.418	0.000	0.000	0.000	0.000	0.000	0.000
5513	36.74667	969.139	203.321	197.009	0.000	0.000	0.000	0.000	0.000	0.000
5514	36.75333	966.526	202.007	197.699	0.000	0.000	0.000	0.000	0.000	0.000
5515	36.76000	963.923	200.725	198.429	0.000	0.000	0.000	0.000	0.000	0.000
5516	36.76667	961.432	199.473	199.086	0.000	0.000	0.000	0.000	0.000	0.000
5517	36.77333	959.008	198.291	199.917	0.000	0.000	0.000	0.000	0.000	0.000
5518	36.78000	956.634	197.229	200.718	0.000	0.000	0.000	0.000	0.000	0.000
5519	36.78667	954.385	195.987	201.673	0.000	0.000	0.000	0.000	0.000	0.000
5520	36.79333	952.227	195.112	202.583	0.000	0.000	0.000	0.000	0.000	0.000
5521	36.80000	950.066	194.190	203.573	0.000	0.000	0.000	0.000	0.000	0.000
5522	36.80667	948.012	193.354	204.632	0.000	0.000	0.000	0.000	0.000	0.000
5523	36.81333	946.115	192.575	205.664	0.000	0.000	0.000	0.000	0.000	0.000
5524	36.82000	944.587	191.813	206.955	0.000	0.000	0.000	0.000	0.000	0.000
5525	36.82667	943.042	191.167	208.157	0.000	0.000	0.000	0.000	0.000	0.000
5526	36.83333	941.652	190.640	209.577	0.000	0.000	0.000	0.000	0.000	0.000
5527	36.84000	940.495	190.214	210.866	0.000	0.000	0.000	0.000	0.000	0.000
5528	36.84667	939.428	189.905	212.277	0.000	0.000	0.000	0.000	0.000	0.000
5529	36.85333	938.676	189.714	213.952	0.000	0.000	0.000	0.000	0.000	0.000
5530	36.86000	937.922	189.547	215.590	0.000	0.000	0.000	0.000	0.000	0.000
5531	36.86667	937.599	189.649	217.359	0.000	0.000	0.000	0.000	0.000	0.000
5532	36.87333	937.307	189.708	219.151	0.000	0.000	0.000	0.000	0.000	0.000
5533	36.88000	937.128	189.887	220.999	0.000	0.000	0.000	0.000	0.000	0.000
5534	36.88667	937.308	190.262	223.018	0.000	0.000	0.000	0.000	0.000	0.000
5535	36.89333	937.566	190.670	224.890	0.000	0.000	0.000	0.000	0.000	0.000
5536	36.90000	938.208	191.191	227.033	0.000	0.000	0.000	0.000	0.000	0.000
5537	36.90667	938.961	191.856	229.164	0.000	0.000	0.000	0.000	0.000	0.000
5538	36.91333	939.984	192.745	231.354	0.000	0.000	0.000	0.000	0.000	0.000
5539	36.92000	941.253	193.544	233.494	0.000	0.000	0.000	0.000	0.000	0.000
5540	36.92667	942.574	194.796	235.780	0.000	0.000	0.000	0.000	0.000	0.000
5541	36.93333	943.972	195.801	237.974	0.000	0.000	0.000	0.000	0.000	0.000
5542	36.94000	945.933	196.895	240.466	0.000	0.000	0.000	0.000	0.000	0.000
5543	36.94667	947.644	198.233	242.686	0.000	0.000	0.000	0.000	0.000	0.000
5544	36.95333	949.842	199.574	245.007	0.000	0.000	0.000	0.000	0.000	0.000
5545	36.96000	952.056	201.015	247.500	0.000	0.000	0.000	0.000	0.000	0.000
5546	36.96667	954.389	202.547	249.926	0.000	0.000	0.000	0.000	0.000	0.000
5547	36.97333	957.074	204.000	252.303	0.000	0.000	0.000	0.000	0.000	0.000
5548	36.98000	959.822	205.398	254.818	0.000	0.000	0.000	0.000	0.000	0.000
5549	36.98667	962.780	207.245	257.332	0.000	0.000	0.000	0.000	0.000	0.000
5550	36.99333	965.799	208.811	259.699	0.000	0.000	0.000	0.000	0.000	0.000
5551	37.00000	968.930	210.601	262.012	0.000	0.000	0.000	0.000	0.000	0.000
5552	37.00667	972.270	212.268	264.558	0.000	0.000	0.000	0.000	0.000	0.000
5553	37.01333	975.734	213.964	266.849	0.000	0.000	0.000	0.000	0.000	0.000
5554	37.02000	979.231	215.698	269.110	0.000	0.000	0.000	0.000	0.000	0.000
5555	37.02667	982.903	217.567	271.597	0.000	0.000	0.000	0.000	0.000	0.000
5556	37.03333	986.479	219.208	273.789	0.000	0.000	0.000	0.000	0.000	0.000
5557	37.04000	990.367	221.083	275.888	0.000	0.000	0.000	0.000	0.000	0.000
5558	37.04667	994.339	222.713	278.224	0.000	0.000	0.000	0.000	0.000	0.000
5559	37.05333	998.151	224.418	280.344	0.000	0.000	0.000	0.000	0.000	0.000
5560	37.06000	1002.083	226.110	282.376	0.000	0.000	0.000	0.000	0.000	0.000
5561	37.06667	1006.161	227.859	284.394	0.000	0.000	0.000	0.000	0.000	0.000
5562	37.07333	1010.108	229.607	286.420	0.000	0.000	0.000	0.000	0.000	0.000
5563	37.08000	1014.105	231.052	288.295	0.000	0.000	0.000	0.000	0.000	0.000
5564	37.08667	1018.249	232.468	290.133	0.000	0.000	0.000	0.000	0.000	0.000
5565	37.09333	1022.175	234.161	291.787	0.000	0.000	0.000	0.000	0.000	0.000
5566	37.10000	1026.410	235.599	293.590	0.000	0.000	0.000	0.000	0.000	0.000
5567	37.10667	1030.547	237.342	295.110	0.000	0.000	0.000	0.000	0.000	0.000
5568	37.11333	1034.677	238.769	296.569	0.000	0.000	0.000	0.000	0.000	0.000
5569	37.12000	1039.005	240.345	298.011	0.000	0.000	0.000	0.000	0.000	0.000
5570	37.12667	1043.296	241.835	299.094	0.000	0.000	0.000	0.000	0.000	0.000
5571	37.13333	1047.751	243.170	300.297	0.000	0.000	0.000	0.000	0.000	0.000
5572	37.14000	1052.427	244.736	301.266	0.000	0.000	0.000	0.000	0.000	0.000
5573	37.14667	1057.089	246.123	302.183	0.000	0.000	0.000	0.000	0.000	0.000
5574	37.15333	1061.773	247.497	302.837	0.000	0.000	0.000	0.000	0.000	0.000
5575	37.16000	1066.475	248.818	303.362	0.000	0.000	0.000	0.000	0.000	0.000
5576	37.16667	1071.309	250.165	304.023	0.000	0.000	0.000	0.000	0.000	0.000
5577	37.17333	1075.858	251.545	304.414	0.000	0.000	0.000	0.000	0.000	0.000
5578	37.18000	1080.394	252.881	304.647	0.000	0.000	0.000	0.000	0.000	0.000
5579	37.18667	1084.882	253.948	304.888	0.000	0.000	0.000	0.000	0.000	0.000
5580	37.19333	1089.152	255.182	305.075	0.000	0.000	0.000	0.000	0.000	0.000
5581	37.20000	1093.304	255.961	305.121	0.000	0.000	0.000	0.000	0.000	0.000
5582	37.20667	1097.326	256.931	305.261	0.000	0.000	0.000	0.000	0.000	0.000
5583	37.21333	1101.030	257.714	305.101	0.000	0.000	0.000	0.000	0.000	0.000
5584	37.22000	1104.662	258.672	305.080	0.000	0.000	0.000	0.000	0.000	0.000
5585	37.22667	1108.257	259.445	304.844	0.000	0.000	0.000	0.000	0.000	0.000
5586	37.23333	1111.451	259.933	304.598	0.000	0.000	0.000	0.000	0.000	0.000
5587	37.24000	1114.666	260.682	304.219	0.000	0.000	0.000	0.000	0.000	0.000
5588	37.24667	1117.722	261.290	303.850	0.000	0.000	0.000	0.000	0.000	0.000
5589	37.25333	1120.741	261.894	303.319	0.000	0.000	0.000	0.000	0.000	0.000
5590	37.26000	1123.679	262.411	302.708	0.000	0.000	0.000	0.000	0.000	0.000
5591	37.26667	1126.406	262.914	301.940	0.000	0.000	0.000	0.000	0.000	0.000
5592	37.27333	1128.973	263.329	301.011	0.000	0.000	0.000	0.000	0.000	0.000
5593	37.28000	1131.394	263.653	300.086	0.000	0.000	0.000	0.000	0.000	0.000
5594	37.28667	1133.657	264.021	298.944	0.000	0.000	0.000	0.000	0.000	0.000
5595	37.29333	1135.638	264.247	297.463	0.000	0.000	0.000	0.000	0.000	0.000
5596	37.30000	1137.599	264.609	296.247	0.000	0.000	0.000	0.000	0.000	0.000
5597	37.30667	1139.044	264.976	294.792	0.000	0.000	0.000	0.000	0.000	0.000
5598	37.31333	1140.430	265.270	293.413	0.000	0.000	0.000	0.000	0.000	0.000
5599	37.32000	1141.417	265.216	291.860	0.000	0.000	0.000	0.000	0.000	0.000
5600	37.32667	1142.091	265.670	290.299	0.000	0.000	0.000	0.000	0.000	0.000
5601	37.33333	1142.301	265.728	288.576	0.000	0.000	0.000	0.000	0.000	0.000
5602	37.34000	1142.278	265.976	287.031	0.000	0.000	0.000	0.000	0.000	0.000
5603	37.34667	1142.050	266.076	285.326	0.000	0.000	0.000	0.000	0.000	0.000
5604	37.35333	1141.581	266.305	283.724	0.000	0.000	0.000	0.000	0.000	0.000
5605	37.36000	1140.732	266.399	281.859	0.000	0.000	0.000	0.000	0.000	0.000
5606	37.36667	1139.909	266.459	279.948	0.000	0.000	0.000	0.000	0.000	0.000
5607	37.37333	1139.112	266.577	278.375	0.000	0.000	0.000	0.000	0.000	0.000
5608	37.38000	1137.916	266.615	276.398	0.000	0.000	0.000	0.000	0.000	0.000
5609	37.38667	1136.543	266.448	274.457	0.000	0.000	0.000	0.000	0.000	0.000
5610	37.39333	1135.270	266.650	272.585	0.000	0.000	0.000	0.000	0.000	0.000
5611	37.40000	1133.628	266.665	270.451	0.000	0.000	0.000	0.000	0.000	0.000
5612	37.40667	1131.944	266.367	268.571	0.000	0.000	0.000	0.000	0.000	0.000
5613	37.41333	1130.167	266.430	266.423	0.000	0.000	0.000	0.000	0.000	0.000
5614	37.42000	1128.054	266.265	264.252	0.000	0.000	0.000	0.000	0.000	0.000
5615	37.42667	1125.888	266.236	262.320	0.000	0.000	0.000	0.000	0.000	0.000
5616	37.43333	1123.656	266.080	260.204	0.000	0.000	0.000	0.000	0.000	0.000
5617	37.44000	1121.304	265.855	258.202	0.000	0.000	0.000	0.000	0.000	0.000
5618	37.44667	1118.516	265.660	256.060	0.000	0.000	0.000	0.000	0.000	0.000
5619	37.45333	1115.692	265.327	253.924	0.000	0.000	0.000	0.000	0.000	0.000
5620	37.46000	1112.796	265.086	251.813	0.000	0.000	0.000	0.000	0.000	0.000
5621	37.46667	1109.860	264.803	249.754	0.000	0.000	0.000	0.000	0.000	0.000
5622	37.47333	1106.750	264.569	247.694	0.000	0.000	0.000	0.000	0.000	0.000
5623	37.48000	1103.542	264.407	245.567	0.000	0.000	0.000	0.000	0.000	0.000
5624	37.48667	1100.285	264.061	243.660	0.000	0.000	0.000	0.000	0.000	0.000
5625	37.49333	1096.906	263.657	241.768	0.000	0.000	0.000	0.000	0.000	0.000
5626	37.50000	1093.428	263.410	239.755	0.000	0.000	0.000	0.000	0.000	0.000
5627	37.50667	1089.932	263.322	237.957	0.000	0.000	0.000	0.000	0.000	0.000
5628	37.51333	1086.380	263.164	236.227	0.000	0.000	0.000	0.000	0.000	0.000
5629	37.52000	1082.667	262.981	234.442	0.000	0.000	0.000	0.000	0.000	0.000
5630	37.52667	1078.747	262.858	232.732	0.000	0.000	0.000	0.000	0.000	0.000
5631	37.53333	1074.962	262.460	231.194	0.000	0.000	0.000	0.000	0.000	0.000
5632	37.54000	1071.045	262.419	229.607	0.000	0.000	0.000	0.000	0.000	0.000
5633	37.54667	1066.956	262.285	228.298	0.000	0.000	0.000	0.000	0.000	0.000
5634	37.55333	1063.003	262.118	226.904	0.000	0.000	0.000	0.000	0.000	0.000
5635	37.56000	1058.729	262.197	225.410	0.000	0.000	0.000	0.000	0.000	0.000
5636	37.56667	1054.492	261.954	224.123	0.000	0.000	0.000	0.000	0.000	0.000
5637	37.57333	1050.310	262.051	222.987	0.000	0.000	0.000	0.000	0.000	0.000
5638	37.58000	1045.896	262.045	221.843	0.000	0.000	0.000	0.000	0.000	0.000
5639	37.58667	1041.610	261.959	220.804	0.000	0.000	0.000	0.000	0.000	0.000
5640	37.59333	1037.127	262.029	220.004	0.000	0.000	0.000	0.000	0.000	0.000
5641	37.60000	1032.691	261.777	219.221	0.000	0.000	0.000	0.000	0.000	0.000
5642	37.60667	1028.139	261.861	218.345	0.000	0.000	0.000	0.000	0.000	0.000
5643	37.61333	1023.429	261.835	217.766	0.000	0.000	0.000	0.000	0.000	0.000
5644	37.62000	1018.999	261.876	217.394	0.000	0.000	0.000	0.000	0.000	0.000
5645	37.62667	1014.294	261.951	216.779	0.000	0.000	0.000	0.000	0.000	0.000
5646	37.63333	1009.567	262.168	216.400	0.000	0.000	0.000	0.000	0.000	0.000
5647	37.64000	1005.070	262.138	215.965	0.000	0.000	0.000	0.000	0.000	0.000
5648	37.64667	1000.409	262.334	215.781	0.000	0.000	0.000	0.000	0.000	0.000
5649	37.65333	995.667	262.305	215.485	0.000	0.000	0.000	0.000	0.000	0.000
5650	37.66000	991.268	262.294	215.399	0.000	0.000	0.000	0.000	0.000	0.000
5651	37.66667	986.651	262.343	215.507	0.000	0.000	0.000	0.000	0.000	0.000
5652	37.67333	982.006	262.413	215.623	0.000	0.000	0.000	0.000	0.000	0.000
5653	37.68000	977.646	262.451	215.807	0.000	0.000	0.000	0.000	0.000	0.000
5654	37.68667	973.066	262.465	216.090	0.000	0.000	0.000	0.000	0.000	0.000
5655	37.69333	968.532	262.415	216.568	0.000	0.000	0.000	0.000	0.000	0.000
5656	37.70000	964.230	262.514	217.034	0.000	0.000	0.000	0.000	0.000	0.000
5657	37.70667	959.846	262.534	217.564	0.000	0.000	0.000	0.000	0.000	0.000
5658	37.71333	955.582	262.659	218.145	0.000	0.000	0.000	0.000	0.000	0.000
5659	37.72000	951.541	262.742	218.738	0.000	0.000	0.000	0.000	0.000	0.000
5660	37.72667	947.583	262.977	219.574	0.000	0.000	0.000	0.000	0.000	0.000
5661	37.73333	943.794	263.203	220.325	0.000	0.000	0.000	0.000	0.000	0.000
5662	37.74000	940.224	263.483	221.180	0.000	0.000	0.000	0.000	0.000	0.000
5663	37.74667	936.484	263.819	222.171	0.000	0.000	0.000	0.000	0.000	0.000
5664	37.75333	933.252	264.221	223.296	0.000	0.000	0.000	0.000	0.000	0.000
5665	37.76000	929.892	264.587	224.404	0.000	0.000	0.000	0.000	0.000	0.000
5666	37.76667	926.608	265.058	225.681	0.000	0.000	0.000	0.000	0.000	0.000
5667	37.77333	923.546	265.590	226.984	0.000	0.000	0.000	0.000	0.000	0.000
5668	37.78000	920.694	266.072	228.306	0.000	0.000	0.000	0.000	0.000	0.000
5669	37.78667	917.961	266.633	229.705	0.000	0.000	0.000	0.000	0.000	0.000
5670	37.79333	915.306	267.452	231.201	0.000	0.000	0.000	0.000	0.000	0.000
5671	37.80000	912.779	268.073	232.810	0.000	0.000	0.000	0.000	0.000	0.000
5672	37.80667	910.370	268.770	234.619	0.000	0.000	0.000	0.000	0.000	0.000
5673	37.81333	908.110	269.604	236.365	0.000	0.000	0.000	0.000	0.000	0.000
5674	37.82000	905.941	270.498	238.377	0.000	0.000	0.000	0.000	0.000	0.000
5675	37.82667	903.853	271.301	240.269	0.000	0.000	0.000	0.000	0.000	0.000
5676	37.83333	901.868	272.411	242.445	0.000	0.000	0.000	0.000	0.000	0.000
5677	37.84000	899.939	273.329	244.732	0.000	0.000	0.000	0.000	0.000	0.000
5678	37.84667	898.234	274.370	247.071	0.000	0.000	0.000	0.000	0.000	0.000
5679	37.85333	896.702	275.503	249.556	0.000	0.000	0.000	0.000	0.000	0.000
5680	37.86000	895.248	276.552	252.094	0.000	0.000	0.000	0.000	0.000	0.000
5681	37.86667	893.814	277.867	254.636	0.000	0.000	0.000	0.000	0.000	0.000
5682	37.87333	892.585	279.001	257.418	0.000	0.000	0.000	0.000	0.000	0.000
5683	37.88000	891.423	280.279	259.879	0.000	0.000	0.000	0.000	0.000	0.000
5684	37.88667	890.352	281.644	262.820	0.000	0.000	0.000	0.000	0.000	0.000
5685	37.89333	889.439	282.968	265.608	0.000	0.000	0.000	0.000	0.000	0.000
5686	37.90000	888.550	284.324	268.478	0.000	0.000	0.000	0.000	0.000	0.000
5687	37.90667	887.811	285.618	271.346	0.000	0.000	0.000	0.000	0.000	0.000
5688	37.91333	887.120	287.068	274.196	0.000	0.000	0.000	0.000	0.000	0.000
5689	37.92000	886.672	288.445	277.122	0.000	0.000	0.000	0.000	0.000	0.000
5690	37.92667	886.062	289.614	280.090	0.000	0.000	0.000	0.000	0.000	0.000
5691	37.93333	885.703	291.131	282.916	0.000	0.000	0.000	0.000	0.000	0.000
5692	37.94000	885.405	292.611	285.911	0.000	0.000	0.000	0.000	0.000	0.000
5693	37.94667	885.213	293.887	288.797	0.000	0.000	0.000	0.000	0.000	0.000
5694	37.95333	885.175	295.325	291.615	0.000	0.000	0.000	0.000	0.000	0.000
5695	37.96000	885.073	296.806	294.275	0.000	0.000	0.000	0.000	0.000	0.000
5696	37.96667	885.086	298.163	296.952	0.000	0.000	0.000	0.000	0.000	0.000
5697	37.97333	885.030	299.956	299.286	0.000	0.000	0.000	0.000	0.000	0.000
5698	37.98000	885.182	301.124	301.844	0.000	0.000	0.000	0.000	0.000	0.000
5699	37.98667	885.475	302.828	304.148	0.000	0.000	0.000	0.000	0.000	0.000
5700	37.99333	885.872	303.969	306.595	0.000	0.000	0.000	0.000	0.000	0.000
5701	38.00000	886.286	305.461	308.729	0.000	0.000	0.000	0.000	0.000	0.000
5702	38.00667	886.791	306.784	310.874	0.000	0.000	0.000	0.000	0.000	0.000
5703	38.01333	887.394	308.078	312.924	0.000	0.000	0.000	0.000	0.000	0.000
5704	38.02000	887.977	309.412	314.808	0.000	0.000	0.000	0.000	0.000	0.000
5705	38.02667	888.653	310.648	316.586	0.000	0.000	0.000	0.000	0.000	0.000
5706	38.03333	889.359	311.801	318.324	0.000	0.000	0.000	0.000	0.000	0.000
5707	38.04000	889.976	312.797	319.789	0.000	0.000	0.000	0.000	0.000	0.000
5708	38.04667	890.717	313.776	321.245	0.000	0.000	0.000	0.000	0.000	0.000
5709	38.05333	891.371	314.561	322.637	0.000	0.000	0.000	0.000	0.000	0.000
5710	38.06000	892.041	315.291	323.790	0.000	0.000	0.000	0.000	0.000	0.000
5711	38.06667	892.734	315.958	325.097	0.000	0.000	0.000	0.000	0.000	0.000
5712	38.07333	893.144	316.421	325.837	0.000	0.000	0.000	0.000	0.000	0.000
5713	38.08000	893.856	317.168	326.715	0.000	0.000	0.000	0.000	0.000	0.000
5714	38.08667	894.655	317.628	327.380	0.000	0.000	0.000	0.000	0.000	0.000
5715	38.09333	895.236	318.111	327.575	0.000	0.000	0.000	0.000	0.000	0.000
5716	38.10000	896.069	318.551	327.835	0.000	0.000	0.000	0.000	0.000	0.000
5717	38.10667	897.009	319.152	327.979	0.000	0.000	0.000	0.000	0.000	0.000
5718	38.11333	897.950	319.661	327.682	0.000	0.000	0.000	0.000	0.000	0.000
5719	38.12000	898.956	320.537	327.029	0.000	0.000	0.000	0.000	0.000	0.000
5720	38.12667	900.031	321.218	326.193	0.000	0.000	0.000	0.000	0.000	0.000
5721	38.13333	901.268	321.844	325.291	0.000	0.000	0.000	0.000	0.000	0.000
5722	38.14000	902.480	322.572	323.782	0.000	0.000	0.000	0.000	0.000	0.000
5723	38.14667	903.806	323.252	322.397	0.000	0.000	0.000	0.000	0.000	0.000
5724	38.15333	905.109	324.024	320.694	0.000	0.000	0.000	0.000	0.000	0.000
5725	38.16000	906.442	324.397	318.853	0.000	0.000	0.000	0.000	0.000	0.000
5726	38.16667	907.661	325.009	316.825	0.000	0.000	0.000	0.000	0.000	0.000
5727	38.17333	908.940	325.336	314.812	0.000	0.000	0.000	0.000	0.000	0.000
5728	38.18000	910.132	325.880	312.362	0.000	0.000	0.000	0.000	0.000	0.000
5729	38.18667	911.198	325.839	309.932	0.000	0.000	0.000	0.000	0.000	0.000
5730	38.19333	912.216	326.119	307.321	0.000	0.000	0.000	0.000	0.000	0.000
5731	38.20000	913.139	326.158	304.698	0.000	0.000	0.000	0.000	0.000	0.000
5732	38.20667	913.933	325.975	301.941	0.000	0.000	0.000	0.000	0.000	0.000
5733	38.21333	914.752	325.671	299.158	0.000	0.000	0.000	0.000	0.000	0.000
5734	38.22000	915.393	325.148	296.218	0.000	0.000	0.000	0.000	0.000	0.000
5735	38.22667	916.072	324.960	293.140	0.000	0.000	0.000	0.000	0.000	0.000
5736	38.23333	916.538	324.433	289.934	0.000	0.000	0.000	0.000	0.000	0.000
5737	38.24000	917.147	324.113	286.680	0.000	0.000	0.000	0.000	0.000	0.000
5738	38.24667	917.573	323.494	283.400	0.000	0.000	0.000	0.000	0.000	0.000
5739	38.25333	918.065	322.979	279.935	0.000	0.000	0.000	0.000	0.000	0.000
5740	38.26000	918.343	322.466	276.483	0.000	0.000	0.000	0.000	0.000	0.000
5741	38.26667	918.706	321.788	272.788	0.000	0.000	0.000	0.000	0.000	0.000
5742	38.27333	918.898	321.066	269.147	0.000	0.000	0.000	0.000	0.000	0.000
5743	38.28000	918.984	320.264	265.475	0.000	0.000	0.000	0.000	0.000	0.000
5744	38.28667	919.020	319.531	261.694	0.000	0.000	0.000	0.000	0.000	0.000
5745	38.29333	918.845	318.589	257.959	0.000	0.000	0.000	0.000	0.000	0.000
5746	38.30000	918.691	317.588	254.274	0.000	0.000	0.000	0.000	0.000	0.000
5747	38.30667	917.762	317.045	250.236	0.000	0.000	0.000	0.000	0.000	0.000
5748	38.31333	917.824	315.733	246.525	0.000	0.000	0.000	0.000	0.000	0.000
5749	38.32000	917.194	314.540	242.778	0.000	0.000	0.000	0.000	0.000	0.000
5750	38.32667	916.343	313.428	239.131	0.000	0.000	0.000	0.000	0.000	0.000
5751	38.33333	915.459	312.264	235.689	0.000	0.000	0.000	0.000	0.000	0.000
5752	38.34000	914.318	310.951	232.115	0.000	0.000	0.000	0.000	0.000	0.000
5753	38.34667	913.052	309.662	228.862	0.000	0.000	0.000	0.000	0.000	0.000
5754	38.35333	911.531	308.295	225.523	0.000	0.000	0.000	0.000	0.000	0.000
5755	38.36000	910.017	306.754	222.340	0.000	0.000	0.000	0.000	0.000	0.000
5756	38.36667	908.385	305.309	219.249	0.000	0.000	0.000	0.000	0.000	0.000
5757	38.37333	906.488	303.879	216.157	0.000	0.000	0.000	0.000	0.000	0.000
5758	38.38000	904.715	302.292	213.178	0.000	0.000	0.000	0.000	0.000	0.000
5759	38.38667	902.711	300.816	210.308	0.000	0.000	0.000	0.000	0.000	0.000
5760	38.39333	900.698	299.178	207.470	0.000	0.000	0.000	0.000	0.000	0.000
5761	38.40000	898.611	297.526	204.865	0.000	0.000	0.000	0.000	0.000	0.000
5762	38.40667	896.456	296.055	202.357	0.000	0.000	0.000	0.000	0.000	0.000
5763	38.41333	894.176	294.363	199.929	0.000	0.000	0.000	0.000	0.000	0.000
5764	38.42000	891.867	292.886	197.568	0.000	0.000	0.000	0.000	0.000	0.000
5765	38.42667	889.539	291.246	195.451	0.000	0.000	0.000	0.000	0.000	0.000
5766	38.43333	887.054	289.738	193.625	0.000	0.000	0.000	0.000	0.000	0.000
5767	38.44000	884.589	288.225	191.857	0.000	0.000	0.000	0.000	0.000	0.000
5768	38.44667	882.305	286.566	190.324	0.000	0.000	0.000	0.000	0.000	0.000
5769	38.45333	879.746	285.035	188.840	0.000	0.000	0.000	0.000	0.000	0.000
5770	38.46000	877.203	283.691	187.740	0.000	0.000	0.000	0.000	0.000	0.000
5771	38.46667	874.631	282.229	186.802	0.000	0.000	0.000	0.000	0.000	0.000
5772	38.47333	872.305	280.603	186.139	0.000	0.000	0.000	0.000	0.000	0.000
5773	38.48000	869.935	279.191	185.431	0.000	0.000	0.000	0.000	0.000	0.000
5774	38.48667	867.661	277.824	185.066	0.000	0.000	0.000	0.000	0.000	0.000
5775	38.49333	865.408	276.413	184.964	0.000	0.000	0.000	0.000	0.000	0.000
5776	38.50000	863.151	275.004	185.039	0.000	0.000	0.000	0.000	0.000	0.000
5777	38.50667	860.950	273.754	185.235	0.000	0.000	0.000	0.000	0.000	0.000
5778	38.51333	859.013	272.569	185.651	0.000	0.000	0.000	0.000	0.000	0.000
5779	38.52000	857.314	271.436	186.305	0.000	0.000	0.000	0.000	0.000	0.000
5780	38.52667	855.630	270.311	187.034	0.000	0.000	0.000	0.000	0.000	0.000
5781	38.53333	854.029	269.435	188.206	0.000	0.000	0.000	0.000	0.000	0.000
5782	38.54000	852.889	268.491	189.421	0.000	0.000	0.000	0.000	0.000	0.000
5783	38.54667	851.635	267.718	190.839	0.000	0.000	0.000	0.000	0.000	0.000
5784	38.55333	850.875	267.117	192.343	0.000	0.000	0.000	0.000	0.000	0.000
5785	38.56000	850.050	266.731	193.923	0.000	0.000	0.000	0.000	0.000	0.000
5786	38.56667	849.661	266.367	195.676	0.000	0.000	0.000	0.000	0.000	0.000
